episode_id,seed,main_flow_vph,on_ramp_flow_vph,off_ramp_flow_vph,con_penetration_rate,total_throughput,total_travel_time,avg_travel_time,median_travel_time,std_dev_travel_time,total_time_loss,avg_time_loss,median_time_loss,std_dev_time_loss,sum_of_squared_time_loss,total_waiting_time,avg_waiting_time,num_teleported_tripinfo,total_co2_mg,total_fuel_ml,total_nox_mg,Mainline_avg_time_loss,On-Ramp_avg_time_loss,Off-Ramp_avg_time_loss,Mainline_avg_travel_time,On-Ramp_avg_travel_time,Off-Ramp_avg_travel_time,Mainline_throughput,On-Ramp_throughput,Off-Ramp_throughput,demand_loaded,demand_inserted,service_rate,num_emergency_stops,avg_mainline_flow_upstream_v/h,avg_mainline_occ_upstream_percent,avg_mainline_speed_upstream_km/h,avg_mainline_flow_mergeArea_v/h,avg_mainline_occ_mergeArea_percent,avg_mainline_speed_mergeArea_km/h,avg_mainline_flow_downstream_v/h,avg_mainline_occ_downstream_percent,avg_mainline_speed_downstream_km/h,avg_ramp_queue_veh,total_spillback_time_sec
22,64,6000,1700,500,0.6499,6218,383010.0000,61.5970,59.0000,16.0427,121137.9000,19.4818,14.2700,17.0606,4169536.3110,11008.0000,1.7703,6218,1822369896.5262,581248252.7289,741131.3986,14.9644,51.7778,4.7228,60.2199,84.8368,32.7661,4821.0000,901.0000,496.0000,8203,6325,0.7711,6,4723.0000,12.6913,12.8815,5583.0000,14.0207,13.6268,5580.0000,13.8374,17.2452,13.3078,0.0000
23,65,6500,1500,300,0.2688,6002,395381.0000,65.8749,60.0000,21.2566,137362.3100,22.8861,15.4650,23.0827,6341076.9871,16791.0000,2.7976,6002,1849235392.7654,589817676.1406,753644.5090,16.6813,71.0987,4.5131,62.0289,104.3795,32.7617,4953.0000,751.0000,298.0000,8302,6116,0.7367,5,4867.0000,14.1497,14.1390,5589.0000,14.8121,13.0759,5565.0000,14.0847,16.0172,15.0447,120.0000
24,66,6500,1800,300,0.1354,5956,406093.0000,68.1822,62.0000,22.6793,150791.4400,25.3176,17.4700,24.3485,7348083.5606,17802.0000,2.9889,5956,1863780019.1000,594456977.3014,761164.2793,19.0867,76.2624,4.8060,64.2536,109.4564,32.8919,4937.0000,723.0000,296.0000,8595,6067,0.7059,7,4828.0000,15.0029,14.3276,5550.0000,14.9825,13.0439,5532.0000,14.0218,16.1502,15.6231,80.0000
25,67,5000,1400,100,0.0443,5748,379401.0000,66.0057,60.0000,20.5355,130335.2900,22.6749,14.8400,23.1334,6030877.5925,16574.0000,2.8834,5748,1787570624.2321,570149585.6952,728014.0560,15.5701,73.3764,4.1661,60.7077,106.6625,31.3131,4923.0000,726.0000,99.0000,6500,5851,0.9002,4,4835.0000,13.7518,15.4133,5527.0000,13.9469,13.0956,5509.0000,13.8088,18.2185,15.2203,40.0000
26,68,6500,1800,500,0.3640,6158,384572.0000,62.4508,59.0000,16.9310,123658.6500,20.0810,14.3500,17.9948,4476909.5661,10275.0000,1.6686,6158,1812973134.3477,578251228.8105,737376.3738,15.3168,55.0740,5.1500,60.7326,88.5370,33.4665,4801.0000,864.0000,493.0000,8801,6293,0.7150,5,4731.0000,12.9275,14.9969,5531.0000,14.0001,13.5275,5526.0000,13.9117,18.0336,13.4244,0.0000
27,69,5500,1900,300,0.8240,6041,397621.0000,65.8204,60.0000,21.1318,138543.4900,22.9339,14.9500,22.8974,6344065.8421,18482.0000,3.0594,6041,1856944293.5730,592276580.4611,757125.8464,16.6964,70.9330,4.2313,61.8834,104.5177,32.4343,4981.0000,763.0000,297.0000,7702,6158,0.7995,6,4889.0000,14.0418,14.6679,5625.0000,14.9451,13.8270,5610.0000,13.9814,17.7758,15.1975,80.0000
28,70,6000,1800,100,0.4019,5802,416486.0000,71.7832,63.0000,26.1475,162592.8800,28.0236,17.8450,28.3779,9227999.9418,23190.0000,3.9969,5802,1888389059.7918,602306613.8789,772603.0568,20.3240,93.2646,4.4501,65.6358,127.0063,32.8889,5069.0000,634.0000,99.0000,7901,5913,0.7484,2,4974.0000,16.6737,14.1301,5570.0000,15.5591,13.1085,5565.0000,14.2182,16.4362,16.6878,280.0000
29,71,4500,1700,100,0.6879,5608,321708.0000,57.3659,56.0000,9.4087,84183.1300,15.0113,10.8500,11.8949,2057017.3473,3017.0000,0.5380,5608,1599305943.1521,510101146.7567,646582.0521,10.5298,34.6443,3.7555,55.5100,67.4598,31.4848,4439.0000,1070.0000,99.0000,6302,5692,0.9032,14,4361.0000,10.5722,16.7974,5372.0000,12.4950,13.3496,5376.0000,12.7183,17.9338,11.1572,0.0000
30,72,5500,2000,300,0.3460,5997,390153.0000,65.0580,59.0000,20.6149,133611.7900,22.2798,14.5700,22.3946,5983931.7551,16421.0000,2.7382,5997,1832288280.7356,584412383.8154,746614.5820,16.2158,67.8596,4.4590,61.4126,100.9573,32.3289,4927.0000,772.0000,298.0000,7800,6108,0.7831,5,4836.0000,13.7932,14.2731,5578.0000,14.8137,13.9357,5550.0000,13.9551,17.0337,14.6414,40.0000
31,73,4500,1700,300,0.0349,5770,331006.0000,57.3667,57.0000,10.0501,89263.7600,15.4703,11.8900,11.4222,2133598.6650,1992.0000,0.3452,5770,1630377315.9894,520011289.2173,660019.9551,11.6123,35.2420,3.8999,56.5751,68.0606,31.7744,4434.0000,1039.0000,297.0000,6499,5858,0.9014,8,4337.0000,10.7299,16.3027,5335.0000,12.4312,13.8793,5341.0000,13.0230,16.2700,10.8839,0.0000
