episode_id,seed,main_flow_vph,on_ramp_flow_vph,off_ramp_flow_vph,con_penetration_rate,total_throughput,total_travel_time,avg_travel_time,median_travel_time,std_dev_travel_time,total_time_loss,avg_time_loss,median_time_loss,std_dev_time_loss,sum_of_squared_time_loss,total_waiting_time,avg_waiting_time,num_teleported_tripinfo,total_co2_mg,total_fuel_ml,total_nox_mg,Mainline_avg_time_loss,On-Ramp_avg_time_loss,Off-Ramp_avg_time_loss,Mainline_avg_travel_time,On-Ramp_avg_travel_time,Off-Ramp_avg_travel_time,Mainline_throughput,On-Ramp_throughput,Off-Ramp_throughput,demand_loaded,demand_inserted,service_rate,num_emergency_stops,avg_mainline_flow_upstream_v/h,avg_mainline_occ_upstream_percent,avg_mainline_speed_upstream_km/h,avg_mainline_flow_mergeArea_v/h,avg_mainline_occ_mergeArea_percent,avg_mainline_speed_mergeArea_km/h,avg_mainline_flow_downstream_v/h,avg_mainline_occ_downstream_percent,avg_mainline_speed_downstream_km/h,avg_ramp_queue_veh,total_spillback_time_sec
22,64,6000,1700,500,0.6499,6181,370193.0000,59.8921,57.0000,15.9269,108852.6100,17.6108,12.2500,17.3752,3782713.5467,10968.0000,1.7745,6181,1795288025.5298,572610436.9428,728823.3246,12.3502,55.9820,4.5420,57.5405,89.7122,32.7500,4851.0000,834.0000,496.0000,8202,6285,0.7663,8,4761.0000,12.1413,14.6137,5558.0000,12.4586,14.0936,5551.0000,13.1014,18.1019,14.0719,0.0000
23,65,6500,1500,300,0.2688,6051,378570.0000,62.5632,58.0000,17.2093,118370.5000,19.5621,13.2100,19.4651,4607868.0364,13279.0000,2.1945,6051,1810296804.8219,577397714.6678,735697.9774,13.6227,63.3866,4.3048,58.9735,96.8483,32.9832,4975.0000,778.0000,298.0000,8301,6162,0.7423,13,4878.0000,12.8363,14.9673,5624.0000,13.3601,14.3567,5622.0000,13.5318,17.6318,14.5542,40.0000
24,66,6500,1800,300,0.1354,6073,377999.0000,62.2425,58.0000,17.2799,117988.2000,19.4283,13.2700,19.3663,4569634.9962,12202.0000,2.0092,6073,1813017987.7926,578265647.1564,736605.8181,13.4575,62.4774,4.1984,58.6164,95.9711,32.7349,4979.0000,796.0000,298.0000,8602,6177,0.7181,8,4871.0000,12.7252,16.0896,5665.0000,13.5999,14.5266,5631.0000,13.5189,17.8751,14.5433,0.0000
25,67,5000,1400,100,0.0443,5804,364216.0000,62.7526,58.0000,16.8731,113462.6400,19.5490,13.0400,19.6596,4460945.6666,12780.0000,2.2019,5804,1763235577.8314,562387474.2196,716509.5612,13.0052,62.8633,3.9171,58.0455,96.4590,31.6200,4924.0000,780.0000,100.0000,6502,5903,0.9079,8,4819.0000,12.6047,14.5894,5582.0000,13.1370,14.0823,5571.0000,13.2878,17.5475,14.5681,80.0000
26,68,6500,1800,500,0.3640,6170,372177.0000,60.3204,58.0000,15.6674,110420.4400,17.8963,12.8150,16.9745,3753613.2046,10404.0000,1.6862,6170,1785707994.4811,569554855.6554,724656.1909,12.9898,53.3151,4.6749,58.4348,86.8019,33.1069,4821.0000,853.0000,496.0000,8802,6276,0.7130,7,4712.0000,12.1228,14.8224,5552.0000,12.8690,13.7494,5538.0000,13.1822,16.8492,13.7225,0.0000
27,69,5500,1900,300,0.8240,6095,379127.0000,62.2030,58.0000,17.5260,117904.8200,19.3445,12.9400,19.7030,4646552.3588,13175.0000,2.1616,6095,1827302193.2077,582821618.5847,742988.7647,13.2901,63.3028,4.2021,58.5285,96.5404,32.6577,5005.0000,792.0000,298.0000,7699,6206,0.8061,4,4925.0000,12.9122,14.7834,5661.0000,13.6000,15.4873,5641.0000,13.5687,18.4721,14.7322,40.0000
28,70,6000,1800,100,0.4019,5915,384754.0000,65.0472,59.0000,19.9576,126702.7900,21.4206,14.0100,22.6547,5749315.7335,16677.0000,2.8194,5915,1827534001.8955,582895884.9434,743406.5720,14.3368,74.2335,3.8851,59.6136,108.2162,32.5300,5098.0000,717.0000,100.0000,7902,6022,0.7621,1,4983.0000,13.8078,14.5586,5681.0000,13.9570,12.5946,5686.0000,13.7184,17.9296,15.5342,80.0000
29,71,4500,1700,100,0.6879,5576,322610.0000,57.8569,55.0000,12.4057,86223.4200,15.4633,10.4150,14.6099,2523278.7060,6875.0000,1.2330,5576,1596455355.4189,509192270.5474,645639.2153,10.3976,38.3282,3.2227,55.2987,71.4658,30.2900,4439.0000,1037.0000,100.0000,6301,5660,0.8983,3,4347.0000,10.3088,16.2539,5352.0000,12.6342,14.7461,5347.0000,12.6628,16.7966,11.7544,0.0000
30,72,5500,2000,300,0.3460,6084,383317.0000,63.0041,59.0000,17.8478,122658.6000,20.1608,13.7800,20.0325,4914014.5860,13846.0000,2.2758,6084,1831340735.0216,584109750.5585,744794.4710,14.0982,66.4305,4.4090,59.2513,99.7237,32.6510,5026.0000,760.0000,298.0000,7799,6187,0.7933,10,4913.0000,13.0211,16.6513,5673.0000,13.4336,13.8752,5635.0000,13.5177,18.5557,14.8625,40.0000
31,73,4500,1700,300,0.0349,5742,327576.0000,57.0491,55.0000,12.4558,86839.8800,15.1236,10.5350,13.9901,2436974.3162,7117.0000,1.2395,5742,1612440581.9177,514290743.5658,651899.6341,10.4125,39.5341,3.3916,55.2931,72.6643,30.8595,4442.0000,1001.0000,299.0000,6502,5821,0.8953,8,4342.0000,10.5177,15.7114,5319.0000,11.9788,15.0631,5300.0000,12.4704,18.9291,12.1189,0.0000
32,74,5500,1800,500,0.4471,6164,367021.0000,59.5427,57.0000,15.1979,106420.3400,17.2648,11.8300,16.6806,3552138.0132,10443.0000,1.6942,6164,1782159895.8789,568423117.8771,723179.3470,12.1882,52.9219,4.7325,57.5390,86.1478,32.8931,4809.0000,859.0000,496.0000,7800,6266,0.8033,7,4711.0000,11.9021,15.3989,5550.0000,12.6283,13.8945,5531.0000,13.0898,17.9426,13.5158,0.0000
33,75,6500,1900,100,0.8894,5944,385368.0000,64.8331,59.0000,19.2827,127168.4300,21.3944,14.0500,22.0161,5601315.1547,16434.0000,2.7648,5944,1838644742.7778,586439603.0029,748118.8341,14.4710,72.5823,4.1091,59.6204,106.0331,32.5100,5118.0000,726.0000,100.0000,8500,6059,0.7128,5,5027.0000,13.7460,14.2377,5728.0000,14.0661,14.1713,5694.0000,13.7570,17.3845,15.3367,40.0000
34,76,5500,1500,500,0.2329,6161,371703.0000,60.3316,58.0000,15.2942,111215.0100,18.0515,12.8600,16.7378,3733339.8583,10548.0000,1.7121,6161,1787855728.4926,570239843.0390,725863.8568,13.1129,53.9690,4.6884,58.4058,87.2538,33.0645,4818.0000,847.0000,496.0000,7499,6268,0.8358,7,4710.0000,12.2361,14.7614,5545.0000,12.7724,12.5412,5516.0000,13.0821,18.2750,13.6556,0.0000
35,77,4500,1900,300,0.8441,5766,326316.0000,56.5931,55.0000,11.6660,83872.5800,14.5461,9.9600,13.2837,2237291.5224,6143.0000,1.0654,5766,1615137049.9074,515150700.4190,652573.8428,9.9076,37.7284,3.5917,54.9856,70.8630,31.2651,4439.0000,1029.0000,298.0000,6702,5853,0.8733,9,4347.0000,10.3391,15.1374,5355.0000,12.0501,13.9112,5320.0000,12.5114,18.4139,11.9050,0.0000
